timestamp_iso,roll_deg,pitch_deg,yaw_deg
16.834,-25.934,0.567,-3.118
16.840,-25.864,0.614,-3.097
16.845,-25.746,0.535,-3.150
16.850,-25.710,0.519,-3.168
16.854,-25.670,0.582,-3.155
16.859,-25.663,0.587,-3.160
16.865,-25.564,0.626,-3.148
16.870,-25.440,0.563,-3.191
16.874,-25.311,0.557,-3.208
16.880,-25.240,0.570,-3.220
16.885,-25.199,0.628,-3.202
16.890,-25.084,0.615,-3.221
16.895,-24.982,0.581,-3.244
16.899,-24.853,0.553,-3.273
16.904,-24.774,0.605,-3.257
16.910,-24.641,0.622,-3.264
16.915,-24.466,0.584,-3.289
16.920,-24.322,0.515,-3.334
16.924,-24.199,0.510,-3.345
16.930,-24.151,0.538,-3.347
16.935,-24.002,0.557,-3.347
16.940,-23.843,0.518,-3.372
16.945,-23.655,0.459,-3.408
16.950,-23.519,0.469,-3.416
16.955,-23.413,0.500,-3.412
16.960,-23.236,0.533,-3.410
16.964,-23.077,0.452,-3.450
16.969,-22.898,0.436,-3.464
16.975,-22.775,0.404,-3.487
16.980,-22.621,0.495,-3.452
16.985,-22.411,0.408,-3.501
16.989,-22.210,0.374,-3.512
16.994,-22.001,0.293,-3.559
17.000,-21.867,0.335,-3.541
17.005,-21.668,0.348,-3.543
17.009,-21.473,0.306,-3.561
17.014,-21.236,0.222,-3.595
17.020,-21.057,0.172,-3.615
17.025,-20.909,0.219,-3.603
17.029,-20.681,0.215,-3.601
17.035,-20.465,0.173,-3.619
17.040,-20.193,0.068,-3.664
17.045,-20.022,0.089,-3.656
17.050,-19.823,0.104,-3.650
17.054,-19.582,0.106,-3.648
17.059,-19.330,0.001,-3.690
17.065,-19.065,-0.053,-3.710
17.070,-18.866,-0.074,-3.717
17.075,-18.584,-0.034,-3.702
17.080,-18.312,-0.103,-3.731
17.085,-18.019,-0.184,-3.755
17.090,-17.768,-0.268,-3.785
17.095,-17.558,-0.203,-3.764
17.100,-17.268,-0.206,-3.762
17.105,-16.955,-0.244,-3.771
17.110,-16.590,-0.331,-3.802
17.115,-16.292,-0.356,-3.816
17.120,-16.020,-0.276,-3.794
17.124,-15.716,-0.280,-3.798
17.130,-15.398,-0.289,-3.797
17.135,-15.062,-0.398,-3.834
17.140,-14.783,-0.310,-3.812
17.144,-14.432,-0.257,-3.810
17.150,-14.053,-0.215,-3.794
17.155,-13.647,-0.315,-3.831
17.160,-13.296,-0.281,-3.823
17.165,-12.959,-0.256,-3.824
17.169,-12.618,-0.139,-3.800
17.175,-12.237,-0.147,-3.812
17.180,-11.794,-0.160,-3.817
17.185,-11.364,-0.168,-3.835
17.190,-10.974,-0.063,-3.815
17.195,-10.555,0.029,-3.803
17.200,-10.133,0.007,-3.816
17.204,-9.682,-0.041,-3.831
17.209,-9.284,0.036,-3.821
17.215,-8.874,0.148,-3.809
17.219,-8.399,0.227,-3.808
17.224,-7.901,0.209,-3.820
17.229,-7.394,0.169,-3.834
17.235,-6.947,0.227,-3.827
17.239,-6.494,0.291,-3.834
17.244,-6.020,0.384,-3.826
17.249,-5.479,0.325,-3.841
17.255,-4.919,0.330,-3.851
17.260,-4.408,0.368,-3.860
17.264,-3.846,0.499,-3.860
17.270,-3.293,0.504,-3.871
17.275,-2.668,0.455,-3.884
17.279,-2.116,0.481,-3.893
17.284,-1.566,0.569,-3.895
17.290,-0.954,0.688,-3.905
17.295,-0.352,0.674,-3.923
17.299,0.299,0.654,-3.933
17.305,0.902,0.640,-3.944
17.310,1.541,0.788,-3.956
17.314,2.175,0.866,-3.975
17.319,2.873,0.904,-3.986
17.324,3.548,0.844,-3.995
17.330,4.190,0.880,-4.005
17.334,4.851,1.015,-4.028
17.340,5.542,1.068,-4.047
17.344,6.322,1.018,-4.054
17.349,7.101,0.983,-4.061
17.354,7.884,1.067,-4.082
17.360,8.734,1.209,-4.115
17.364,9.498,1.250,-4.127
17.369,10.336,1.203,-4.132
17.375,11.072,1.237,-4.148
17.380,11.933,1.345,-4.174
17.384,12.791,1.553,-4.232
17.389,13.720,1.565,-4.241
17.395,14.660,1.508,-4.234
17.400,15.494,1.475,-4.235
17.405,16.348,1.669,-4.296
17.409,17.163,1.805,-4.342
17.415,18.110,1.841,-4.361
17.420,19.079,1.713,-4.324
17.424,20.176,1.803,-4.356
17.430,21.310,1.908,-4.392
17.435,22.395,2.028,-4.444
17.439,23.441,1.931,-4.406
17.444,24.453,1.849,-4.375
17.450,25.514,2.011,-4.443
17.455,26.703,2.215,-4.534
17.460,28.033,2.388,-4.612
17.464,29.333,2.221,-4.527
17.469,30.384,2.087,-4.457
17.475,31.407,2.208,-4.515
17.480,32.371,2.438,-4.639
17.484,33.243,2.474,-4.658
17.489,33.998,2.309,-4.569
17.495,34.684,2.208,-4.498
17.500,35.280,2.279,-4.542
17.504,35.546,2.246,-4.521
17.509,35.620,2.118,-4.449
17.515,35.494,2.003,-4.384
17.520,35.310,1.895,-4.329
17.524,34.826,1.732,-4.250
17.529,34.166,1.576,-4.178
17.534,33.417,1.505,-4.159
17.540,32.639,1.456,-4.152
17.545,31.973,1.353,-4.116
17.550,31.158,1.068,-3.984
17.554,30.353,0.882,-3.918
17.560,29.443,0.800,-3.909
17.565,28.519,0.780,-3.941
17.570,27.695,0.628,-3.894
17.574,26.969,0.572,-3.908
17.580,26.294,0.551,-3.929
17.585,25.600,0.682,-4.024
17.589,24.877,0.671,-4.042
17.594,24.163,0.594,-4.025
17.599,23.497,0.614,-4.053
17.605,22.887,0.692,-4.099
17.610,22.277,0.770,-4.144
17.615,21.778,0.751,-4.140
17.619,21.277,0.646,-4.108
17.625,20.897,0.539,-4.074
17.630,20.437,0.473,-4.063
17.635,19.978,0.393,-4.049
17.639,19.633,0.295,-4.024
17.645,19.382,0.165,-3.986
17.650,19.249,0.119,-3.980
17.654,19.061,0.043,-3.971
17.660,18.920,-0.009,-3.971
17.665,18.747,-0.114,-3.951
17.670,18.647,-0.094,-3.969
17.675,18.592,-0.123,-3.973
17.680,18.562,-0.078,-4.007
17.684,18.548,-0.091,-4.012
17.690,18.491,-0.062,-4.038
17.695,18.483,-0.069,-4.036
17.700,18.456,-0.082,-4.049
17.705,18.393,-0.082,-4.064
17.710,18.378,-0.094,-4.075
17.715,18.382,0.015,-4.127
17.720,18.501,0.043,-4.142
17.724,18.604,0.127,-4.181
17.730,18.717,0.154,-4.197
17.735,18.810,0.310,-4.261
17.739,18.975,0.432,-4.312
17.744,19.247,0.566,-4.364
17.749,19.500,0.613,-4.381
17.755,19.782,0.670,-4.414
17.760,20.043,0.726,-4.447
17.764,20.422,0.845,-4.503
17.769,20.779,0.805,-4.497
17.775,21.153,0.745,-4.487
17.780,21.525,0.666,-4.479
17.785,21.973,0.713,-4.521
17.789,22.492,0.733,-4.549
17.795,23.010,0.669,-4.546
17.800,23.541,0.612,-4.537
17.805,24.020,0.626,-4.570
17.810,24.560,0.744,-4.643
17.814,25.131,0.806,-4.691
17.820,25.651,0.845,-4.734
17.825,26.252,0.784,-4.713
17.830,26.886,0.902,-4.791
17.834,27.588,0.969,-4.829
17.840,28.264,1.026,-4.879
17.845,28.863,0.894,-4.825
17.850,29.550,0.913,-4.843
17.855,30.156,1.086,-4.936
17.859,30.826,1.190,-4.991
17.869,31.473,1.197,-4.994
17.870,32.033,1.197,-4.985
17.875,32.529,1.310,-5.035
17.879,32.933,1.410,-5.078
17.885,33.285,1.486,-5.108
17.889,33.489,1.510,-5.116
17.894,33.592,1.499,-5.104
17.899,33.582,1.526,-5.112
17.905,33.484,1.593,-5.147
17.910,33.286,1.588,-5.144
17.915,33.024,1.592,-5.159
17.919,32.705,1.554,-5.144
17.925,32.278,1.514,-5.144
17.930,31.719,1.350,-5.074
17.935,31.113,1.245,-5.048
17.939,30.379,1.285,-5.097
17.944,29.796,1.320,-5.145
17.950,29.329,1.263,-5.136
17.955,28.943,1.174,-5.110
17.959,28.442,1.204,-5.148
17.964,27.939,1.186,-5.150
17.970,27.500,1.285,-5.222
17.974,27.075,1.293,-5.233
17.980,26.764,1.451,-5.309
17.984,26.504,1.464,-5.311
17.990,26.333,1.572,-5.365
17.995,26.065,1.594,-5.375
17.999,25.828,1.611,-5.383
18.004,25.608,1.577,-5.367
18.010,25.399,1.581,-5.371
18.015,25.294,1.519,-5.345
18.019,25.277,1.455,-5.326
18.025,25.308,1.385,-5.296
18.030,25.363,1.312,-5.279
18.034,25.405,1.193,-5.232
18.039,25.503,1.101,-5.203
18.045,25.547,1.078,-5.209
18.050,25.749,1.084,-5.220
18.055,25.985,1.084,-5.227
18.059,26.262,1.012,-5.191
18.065,26.454,1.063,-5.231
18.070,26.611,1.072,-5.236
18.074,26.824,1.124,-5.275
18.079,27.009,1.026,-5.228
18.085,27.277,1.014,-5.232
18.090,27.534,0.933,-5.187
18.094,27.881,1.034,-5.241
18.100,28.206,1.029,-5.231
18.105,28.546,1.013,-5.224
18.110,28.919,0.966,-5.190
18.115,29.291,1.026,-5.201
18.119,29.724,1.170,-5.259
18.125,30.152,1.182,-5.244
18.130,30.602,1.177,-5.212
18.135,31.006,1.221,-5.206
18.139,31.378,1.335,-5.234
18.145,31.752,1.377,-5.229
18.150,31.982,1.317,-5.175
18.154,32.167,1.269,-5.125
18.159,32.297,1.278,-5.112
18.165,32.413,1.306,-5.105
18.170,32.443,1.297,-5.089
18.175,32.290,1.264,-5.064
18.179,32.166,1.301,-5.085
18.185,31.923,1.328,-5.093
18.190,31.782,1.384,-5.119
18.195,31.467,1.402,-5.126
18.199,31.102,1.436,-5.157
18.205,30.677,1.493,-5.189
18.210,30.242,1.508,-5.204
18.214,29.923,1.505,-5.204
18.220,29.599,1.473,-5.190
18.224,29.327,1.556,-5.244
18.230,29.033,1.518,-5.221
18.235,28.776,1.572,-5.260
18.240,28.482,1.535,-5.243
18.244,28.233,1.611,-5.287
18.250,28.045,1.592,-5.273
18.255,27.906,1.651,-5.303
18.259,27.835,1.731,-5.330
18.265,27.777,1.777,-5.350
18.270,27.748,1.751,-5.324
18.275,27.720,1.734,-5.314
18.279,27.713,1.737,-5.303
18.284,27.842,1.743,-5.301
18.290,27.896,1.686,-5.267
18.295,28.068,1.607,-5.226
18.299,28.200,1.546,-5.189
18.304,28.402,1.555,-5.187
18.310,28.603,1.566,-5.191
18.315,28.802,1.502,-5.152
18.320,29.080,1.456,-5.122
18.324,29.332,1.467,-5.119
18.330,29.635,1.634,-5.195
18.335,29.894,1.636,-5.183
18.340,30.227,1.637,-5.176
18.345,30.464,1.571,-5.122
18.349,30.710,1.713,-5.186
18.355,30.991,1.750,-5.185
18.360,31.202,1.746,-5.179
18.365,31.380,1.670,-5.122
18.369,31.469,1.630,-5.096
18.375,31.561,1.691,-5.124
18.380,31.608,1.642,-5.097
18.385,31.609,1.627,-5.087
18.389,31.664,1.563,-5.049
18.395,31.660,1.616,-5.082
18.400,31.667,1.609,-5.080
18.405,31.540,1.560,-5.057
18.409,31.309,1.523,-5.052
18.415,31.055,1.507,-5.059
18.420,30.837,1.490,-5.059
18.425,30.692,1.506,-5.074
18.429,30.440,1.453,-5.059
18.435,30.224,1.430,-5.057
18.440,29.895,1.364,-5.035
18.445,29.628,1.348,-5.043
18.449,29.371,1.301,-5.031
18.455,29.196,1.295,-5.039
18.460,29.153,1.313,-5.046
18.465,29.085,1.361,-5.072
18.469,29.072,1.439,-5.105
18.475,29.000,1.463,-5.113
18.480,28.930,1.524,-5.142
18.485,28.926,1.483,-5.107
18.489,28.978,1.572,-5.147
18.495,29.115,1.586,-5.129
18.500,29.198,1.648,-5.156
18.505,29.297,1.553,-5.091
18.509,29.395,1.513,-5.067
18.515,29.503,1.492,-5.040
18.520,29.692,1.492,-5.029
18.524,29.884,1.434,-4.991
18.530,30.178,1.365,-4.941
18.535,30.397,1.345,-4.925
18.540,30.648,1.400,-4.947
18.544,30.808,1.394,-4.941
18.550,30.969,1.367,-4.930
18.555,31.115,1.336,-4.905
18.560,31.243,1.379,-4.926
18.565,31.379,1.444,-4.960
18.569,31.415,1.441,-4.964
18.575,31.409,1.420,-4.959
18.580,31.302,1.387,-4.946
18.584,31.191,1.437,-4.987
18.589,31.068,1.409,-4.976
18.595,30.922,1.413,-4.993
18.600,30.758,1.369,-4.973
18.605,30.568,1.385,-4.994
18.609,30.395,1.362,-4.985
18.615,30.243,1.384,-5.002
18.620,30.075,1.377,-5.003
18.624,30.004,1.336,-4.981
18.629,29.886,1.382,-5.008
18.635,29.810,1.319,-4.975
18.640,29.725,1.286,-4.962
18.644,29.642,1.230,-4.931
18.649,29.567,1.269,-4.949
18.655,29.533,1.230,-4.927
18.660,29.540,1.237,-4.928
18.665,29.490,1.220,-4.919
18.669,29.483,1.218,-4.912
18.675,29.485,1.187,-4.892
18.680,29.540,1.227,-4.913
18.684,29.554,1.262,-4.922
18.689,29.658,1.302,-4.936
18.695,29.770,1.260,-4.904
18.700,29.876,1.304,-4.932
18.704,29.918,1.340,-4.940
18.709,30.034,1.325,-4.933
18.715,30.172,1.315,-4.921
18.720,30.326,1.293,-4.906
18.724,30.461,1.350,-4.930
18.729,30.631,1.315,-4.911
18.735,30.687,1.343,-4.936
18.740,30.727,1.270,-4.890
18.745,30.783,1.298,-4.915
18.749,30.844,1.227,-4.875
18.755,30.889,1.371,-4.958
18.760,30.905,1.325,-4.926
18.764,30.972,1.317,-4.928
18.770,30.884,1.306,-4.927
18.775,30.738,1.337,-4.952
18.780,30.602,1.309,-4.941
18.785,30.479,1.290,-4.939
18.789,30.400,1.272,-4.930
18.795,30.334,1.298,-4.945
18.800,30.271,1.244,-4.919
18.805,30.177,1.248,-4.929
18.809,30.009,1.246,-4.926
18.815,29.923,1.240,-4.920
18.820,29.887,1.254,-4.931
18.824,29.869,1.303,-4.950
18.829,29.846,1.337,-4.967
18.835,29.841,1.284,-4.934
18.840,29.816,1.329,-4.965
18.845,29.717,1.321,-4.953
18.849,29.736,1.361,-4.982
18.855,29.726,1.279,-4.935
18.860,29.791,1.262,-4.929
18.866,29.821,1.250,-4.925
18.869,29.872,1.247,-4.929
18.875,29.919,1.200,-4.910
18.880,29.943,1.158,-4.892
18.885,30.036,1.164,-4.897
18.889,30.153,1.158,-4.899
18.895,30.292,1.254,-4.952
18.900,30.388,1.238,-4.946
18.905,30.498,1.214,-4.931
18.909,30.540,1.226,-4.945
18.915,30.552,1.271,-4.969
18.920,30.601,1.317,-4.993
18.924,30.653,1.291,-4.979
18.929,30.699,1.271,-4.966
18.935,30.704,1.293,-4.978
18.940,30.638,1.288,-4.972
18.945,30.632,1.268,-4.967
18.949,30.511,1.223,-4.939
18.955,30.520,1.223,-4.939
18.960,30.489,1.220,-4.932
18.965,30.490,1.212,-4.923
18.969,30.460,1.232,-4.936
18.975,30.406,1.169,-4.895
18.980,30.359,1.213,-4.927
18.984,30.268,1.176,-4.901
18.989,30.255,1.273,-4.959
18.995,30.215,1.203,-4.916
19.000,30.185,1.234,-4.943
19.005,30.114,1.193,-4.922
19.009,30.016,1.264,-4.968
19.015,29.968,1.226,-4.953
19.020,29.880,1.238,-4.965
19.025,29.837,1.216,-4.959
19.029,29.838,1.211,-4.964
19.035,29.857,1.256,-4.988
19.040,29.929,1.274,-4.998
19.045,29.943,1.259,-4.987
19.050,29.989,1.241,-4.982
19.054,30.002,1.248,-4.983
19.060,30.108,1.320,-5.019
19.065,30.173,1.314,-5.009
19.070,30.271,1.267,-4.982
19.074,30.329,1.263,-4.979
19.080,30.348,1.275,-4.975
19.085,30.433,1.332,-5.008
19.090,30.445,1.251,-4.961
19.094,30.508,1.271,-4.976
19.100,30.481,1.244,-4.951
19.105,30.508,1.305,-4.986
19.110,30.545,1.284,-4.973
19.114,30.551,1.291,-4.975
19.120,30.574,1.277,-4.964
19.125,30.575,1.270,-4.963
19.130,30.606,1.338,-4.999
19.134,30.579,1.314,-4.987
19.139,30.545,1.277,-4.972
19.145,30.497,1.226,-4.953
19.150,30.427,1.289,-4.990
19.154,30.444,1.268,-4.978
19.159,30.422,1.262,-4.983
19.165,30.366,1.239,-4.978
19.170,30.294,1.214,-4.967
19.174,30.228,1.233,-4.980
19.180,30.193,1.227,-4.986
19.185,30.106,1.208,-4.976
19.190,30.115,1.201,-4.974
19.195,30.050,1.168,-4.954
19.200,30.090,1.249,-4.994
19.205,30.040,1.238,-4.986
19.210,30.035,1.196,-4.969
19.214,30.050,1.181,-4.958
19.219,30.048,1.215,-4.967
19.225,30.139,1.292,-5.004
19.230,30.162,1.240,-4.970
19.234,30.182,1.272,-4.991
19.239,30.134,1.222,-4.954
19.245,30.174,1.305,-5.000
19.250,30.232,1.291,-4.983
19.254,30.258,1.338,-5.013
19.260,30.348,1.287,-4.972
19.265,30.383,1.326,-4.995
19.270,30.423,1.362,-5.003
19.275,30.425,1.370,-5.012
19.279,30.413,1.310,-4.977
19.285,30.450,1.276,-4.961
19.290,30.448,1.312,-4.977
19.295,30.585,1.331,-4.979
19.299,30.593,1.340,-4.988
19.305,30.587,1.296,-4.963
19.310,30.517,1.264,-4.950
19.314,30.456,1.299,-4.973
19.319,30.457,1.314,-4.984
19.325,30.469,1.330,-4.994
19.330,30.533,1.343,-5.008
19.334,30.469,1.332,-5.000
19.339,30.422,1.406,-5.053
19.345,30.302,1.348,-5.022
19.350,30.216,1.335,-5.033
19.355,30.134,1.258,-4.996
19.359,30.117,1.281,-5.014
19.365,30.180,1.304,-5.019
19.370,30.181,1.291,-5.015
19.374,30.169,1.261,-5.002
19.379,30.100,1.185,-4.964
19.385,30.069,1.221,-4.987
19.390,30.112,1.221,-4.979
19.395,30.161,1.259,-4.994
19.399,30.280,1.217,-4.956
19.405,30.300,1.268,-4.982
19.410,30.327,1.288,-4.980
19.415,30.302,1.353,-5.017
19.419,30.238,1.304,-4.986
19.425,30.261,1.297,-4.977
19.430,30.247,1.296,-4.978
19.435,30.337,1.351,-5.002
19.439,30.330,1.371,-5.008
19.445,30.359,1.359,-5.004
19.450,30.327,1.296,-4.963
19.455,30.310,1.335,-4.993
19.459,30.331,1.342,-4.994
19.465,30.388,1.367,-5.006
19.470,30.475,1.349,-4.992
19.474,30.498,1.336,-4.988
19.480,30.517,1.381,-5.013
19.485,30.504,1.387,-5.015
19.490,30.458,1.416,-5.036
19.495,30.470,1.321,-4.985
19.499,30.468,1.354,-5.013
19.504,30.447,1.337,-5.002
19.510,30.403,1.355,-5.027
19.515,30.356,1.300,-4.995
19.520,30.298,1.286,-4.999
19.524,30.233,1.267,-4.989
19.530,30.241,1.278,-5.005
19.535,30.197,1.283,-5.007
19.540,30.205,1.254,-4.992
19.544,30.200,1.227,-4.985
19.550,30.200,1.225,-4.979
19.555,30.194,1.327,-5.031
19.560,30.216,1.321,-5.029
19.564,30.298,1.294,-5.007
19.570,30.260,1.299,-5.009
