roll_actual,pitch_actual,yaw_actual,roll_cmd,pitch_cmd,yaw_cmd,throttle_cmd,throttle_1,throttle_2,throttle_3,throttle_4,roll_modeled,pitch_modeled,yaw_modeled
4.7,-1.3,-2.6,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.6,3.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.6,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.6,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.6,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.6,3.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.6,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.7,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.7,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.7,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.3,-2.7,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.4,-2.7,3.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.3,-2.7,3.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.4,-2.7,3.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.7,-1.4,-2.7,3.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.7,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.7,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.7,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.7,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.7,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.8,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-2.9,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.1,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.1,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.1,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.1,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.1,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.1,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.1,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.8,-1.4,-3.1,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.1,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.2,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.3,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.3,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.3,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
4.9,-1.4,-3.3,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.3,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.3,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.3,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.3,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.4,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.4,-3.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.5,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.5,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.5,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.6,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.7,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.7,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.7,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.7,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.4,-3.7,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.7,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.7,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.8,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-3.9,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.0,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.1,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.2,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,5.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.3,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.4,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.5,4.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.4,-4.5,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.6,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.7,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.7,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.8,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.8,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.8,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.8,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.8,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.8,4.6,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.8,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.9,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.9,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.9,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.9,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.9,4.5,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.9,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-4.9,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.4,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.0,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.1,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.1,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.2,-1.5,-5.1,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.3,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.2,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.1,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,4.1,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,4.0,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.1,-1.5,-5.2,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.2,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.2,3.9,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.2,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
5.0,-1.5,-5.2,3.8,-0.0,-0.0,2.0,0.3,0.3,0.3,0.3,nan,nan,nan
